DESTINO;ORIGEN;UNIDAD DE MEDIDA;CANTIDAD;FOBDOL;FOBPES
TUR;BOG;U;1800;221,4;931903,59
TUR;BOG;KG;120;5767,24;24172117,64
TUR;BOG;U;29;6851,35;28638505,97
TUR;BOG;U;16;6128,32;25616255,03
TUR;BOG;U;10;3879,04;16214309,61
TUR;BOG;U;8;1351,68;5649995,36
TUR;BOG;U;7;1034,88;4325777,7
TUR;BOG;U;8;1675,52;7003640,08
TUR;BOG;U;8;1957,12;8180722,45
TUR;BOG;U;6;549,12;2295310,61
TUR;BOG;2U;11;4722,08;19738199,95
UKR;BOG;U;3870;3272,76;14511712,38
UKR;BOG;U;4000;1791,75;7469590,74
UKR;BOG;U;126;201,6;889154,78
UKR;BOG;U;700;78,4;332808
UKR;BOG;U;400;67,36;281563,45
UKR;BOG;U;8800;1688;7077268
UKR;BOG;U;6104;4582,1;18945658,08
UKR;BOG;U;40750;6886,5;28713950,4
UKR;BOG;U;159350;52555,5;219135412,8
UKR;BOG;U;324800;52724;219837990,4
UKR;BOG;U;2100;841;3506633,6
UKR;BOG;U;1600;288;1200844,8
UGA;BOG;U;55;8189;34167210,37
URY;BOG;U;12200;1952;8286240
URY;BOG;U;400;72;305640
URY;BOG;U;2000;600;2547000
URY;BOG;U;124;5980;24791405,6
URY;BOG;M2;505,91;1242,87;5226060,35
URY;BOG;M2;714,89;1672,77;7007989,42
URY;BOG;M2;148,93;357,29;1502750,97
URY;BOG;M2;873,46;1628;6820969,84
URY;BOG;M2;2,27;5,75;24071,22
URY;BOG;M2;2,79;12,51;52370,61
URY;BOG;KG;43,44;858,86;3607836,54
URY;BOG;KG;0,12;9,41;39393,08
URY;BOG;KG;39,32;550,01;2313280,71
URY;BOG;KG;6,53;69,54;292563,35
URY;BOG;KG;2,42;147,9;621599,93
URY;BOG;KG;472,34;12604,02;52337940,96
URY;BOG;M2;7,5;18,2;76190,66
URY;BOG;M2;5,4;11,17;46760,97
URY;BOG;M2;4,55;7,37;30853,02
URY;BOG;M2;16,79;41,41;173769,22
URY;BOG;M2;2,61;6,04;25285,25
URY;BOG;M2;2,61;6,04;25285,25
URY;BOG;KG;3,28;22,8;95968,39
URY;BOG;KG;20,18;141,36;593962,52
URY;BOG;M2;4,56;6,96;29020,41
URY;BOG;M2;6,74;19,22;80139,71
URY;BOG;M2;152,29;287,78;1199927,48
URY;BOG;KG;25,72;471,04;1964048,37
URY;BOG;KG;0,28;3,44;14343,42
URY;BOG;KG;9,52;126,98;529455,8
URY;BOG;U;2;1500;6237315
URY;BOG;U;30;75;313674,75
URY;BOG;U;3012;2876,55;12030681,36
URY;BOG;U;1;319,85;1334945,15
URY;BOG;U;250;997,27;4146858,08
URY;BOG;KG;225;4517;18811769,22
URY;BOG;U;16400;3116;13032140,28
URY;BOG;U;400;120;501879,6
URY;BOG;U;560;131,6;550394,62
URY;BOG;U;4000;600;2509398
URY;BOG;U;40;24;100375,92
URY;BOG;U;480;156,8;655789,34
URY;BOG;U;40;8122,8;33901805,44
URY;BOG;U;10;145,6;607684,89
URY;BOG;M3;367,75;240344,47;1004214692
UZB;BOG;U;1950;1050;4377324
UZB;BOG;U;2000;372;1640702,28
UZB;BOG;U;16800;3284;14484049,16
UZB;BOG;U;1440;470,4;2074694,49
UZB;BOG;U;180;198;873277,02
UZB;BOG;U;3200;608;2532113,28
UZB;BOG;U;27600;5228;21772842,48
VEN;BOG;KG;1233;361539;1500090388
VEN;BOG;KG;308,92;130816,4;552978349,9
VEN;BOG;KG;147,5;15750;65401559
VEN;BOG;U;1;5278,69;22735423,4
VEN;BOG;U;1;1398,58;6023712,03
VEN;BOG;U;1;1223,18;5268260,72
VEN;BOG;U;1;360,96;1554661,93
VEN;BOG;U;12;3092,4;12945714,12
VEN;BOG;M2;734,4;14100;58781208
VEN;BOG;U;18;9850,2;41433351,65
VEN;BOG;U;2160;11815,2;49731830,92
VEN;BOG;U;922;7822,88;32927597,12
VEN;BOG;U;40;48,4;203722,37
VEN;BOG;U;100;241;1014402,74
VEN;BOG;KG;6054,5;184481,62;803565040,4
VEN;BOG;KG;50;3500;14522130
VEN;BOG;KG;66,8;161990;685162441
VEN;BOG;KG;1777,73;153953,27;657122089,5
VEN;BOG;KG;2690,03;241625,69;1009780208
VEN;BOG;KG;20;1400;5808852
VEN;BOG;KG;140;7650,8;31931837,92
VEN;BOG;KG;425;13750;59419960,5
VEN;BOG;KG;1292,91;10082,8;42068768,92
VEN;BOG;KG;317,4;8391,6;37011067,88
VEN;BOG;KG;65;1787,35;7416036,87
VEN;BOG;KG;3879,21;266374;1115121476
VEN;BOG;KG;803,4;3508,76;14590160,91
VEN;BOG;KG;800;7298;30587961,44
VEN;BOG;KG;1500;30000;124475400
VEN;BOG;KG;475,84;3426,05;14299167,84
VEN;BOG;U;6;610,94;2544357,38
VEN;BOG;U;151;3723,49;15507069,86
VEN;BOG;U;18;305,82;1273636,32
VEN;BOG;U;2419;19489,5;81685951,55
VEN;BOG;U;63;2162,37;9005535,84
VEN;BOG;U;32;767,68;3197126,18
VEN;BOG;2U;90;449,1;1870348,8
VEN;BOG;U;68;18067,36;75244411,48
VEN;BOG;U;35;5494,65;22883349,06
VEN;BOG;U;24;5499,76;22904630,48
VEN;BOG;U;56;8143,44;33914658,82
VEN;BOG;U;24;2823,76;11760000,32
VEN;BOG;U;300;13219;55052640,53
VEN;BOG;U;68;5289,32;22028219,42
VEN;BOG;U;93;5203,07;21669017,5
VEN;BOG;U;110;5818,9;24233740,07
VEN;BOG;U;84;419,16;1745658,88
VEN;BOG;U;117;2059,83;8578491,6
VEN;BOG;U;246;7266,54;30262668,46
VEN;BOG;U;4;111,96;466275,33
VEN;BOG;U;87;898,13;3740406,07
VEN;BOG;2U;260;21088,4;87826015,94
VEN;BOG;U;9;1923,95;8294976,41
VEN;BOG;KG;1505;58680,01;243671680,7
VEN;BOG;KG;75;1763,25;7309940,79
VEN;BOG;U;28;12520;55197458,8
VEN;BOG;KG;30;2081,1;8627657,89
VEN;BOG;KG;600;4897,22;20302502,89
VEN;BOG;KG;36;918;3847595,04
VEN;BOG;KG;610,29;8000,65;33391992,87
VEN;BOG;U;8;4900;20800500
VEN;BOG;U;3;3750;16539337,5
VEN;BOG;U;6;814,2;3408485,46
VEN;BOG;U;1;4464,19;18688438,59
VEN;BOG;U;4;844,18;3533990,72
VEN;BOG;KG;720;264;1101495,12
VEN;BOG;U;1;50;215351
VEN;BOG;U;1305;9560;40068636,8
VEN;BOG;KG;815,06;22517,7;93873589,17
VEN;BOG;KG;902,75;79429;331129969,5
VEN;BOG;KG;3667,49;80454,6;335405572,8
VEN;BOG;KG;1605,9;39016;162787627,3
VEN;BOG;KG;192,08;9360;39053008,8
VEN;BOG;KG;156;2128;8878718,24
VEN;BOG;KG;1372,62;20991;87581379,03
VEN;BOG;KG;194;6735,4;29865369,78
VEN;BOG;U;37;7646,55;31700455,25
VEN;BOG;U;6;1175,09;4871594,1
VEN;BOG;U;22;7532,48;31227552,98
VEN;BOG;U;3;158,63;657635,55
VEN;BOG;U;10;3598,4;15001297,78
VEN;BOG;U;90;429,42;1790200,44
VEN;BOG;U;246;2206,2;9174297,81
VEN;BOG;U;100;1;4172,33
VEN;BOG;KG;0,36;4;16689,32
VEN;BOG;U;16;0,16;667,57
VEN;BOG;U;80;1,2;5006,79
VEN;BOG;U;20;0,2;834,46
VEN;BOG;U;100;1;4172,33
VEN;BOG;U;15;0,15;625,84
VEN;BOG;KG;250;10572,5;44880262,5
VEN;BOG;M3;265,15;194300,78;808408531,4
VEN;BOG;KG;2998;81427,36;350709268,1
VEN;BOG;KG;101;701,75;2914002,84
VEN;MAI;KG;1425,6;10005,12;41821201,49
VEN;MAI;KG;12848,44;27377,38;114436900,8
VEN;MAI;KG;28048;40715,17;171068121,3
VEN;MAI;KG;58400;80954,4;352621175,5
VEN;MAI;KG;4196;15629,02;65479246,17
VEN;MAI;KG;20000;30780;128188234,8
VEN;MAI;KG;8000;10300;42895998
VNM;BOG;KG;12,25;4858,35;20319222,95
VNM;BOG;U;12000;2622;10976478,6
VNM;BOG;U;8700;1566;6591513,24
VNM;BOG;U;8400;1512;6310573,92
VNM;BOG;U;11850;2607;10870147,2
VGB;BOG;U;270;183,6;766283,97
XCF;BOG;KG;34000;46824;195006039,8
XCF;BOG;C/T;24739,34;795456,2;3302690612
XCF;BOG;KG;10000;12860;53557527,6
XCF;BOG;U;3;23283,28;101417311
XCF;BOG;U;6;1622,28;7066327,22
XCF;BOG;U;1;873,4;3804355,72
XCF;BOG;L;84;2784;11990743,68
XCF;BOG;L;27;466,92;1946533,44
XCF;BOG;L;450;3936;16344161,28
XCF;BOG;L;297;2235,6;9628773,91
XCF;BOG;KG;6425;4368;18163061,28
XCF;BOG;U;5;154616,63;643973691,1
XCF;BOG;U;1;31127,5;129635454,2
ABW;BGA;M3;8,4;5984,9;24959011,3
BEL;CTG;KG;144100;191336,11;798571868,9
BEL;CTG;KG;110,14;25952,81;108318205
BEL;CTG;KG;1,06;16867,54;70399376,99
BEL;CTG;KG;52405,4;1159592,82;4922471521
KOR;CTG;KG;132450;247340,32;1032314400
KOR;CTG;KG;496,95;330178,22;1378051630
KOR;CTG;KG;3,99;198067,98;826668405,4
CRI;BGA;2U;239;239;1054107,11
CRI;BGA;2U;2286;36113,24;159277083,9
CRI;BGA;U;28;220,16;918872,98
CRI;BGA;U;24;238,44;995167,49
CRI;BGA;U;15;222,39;928180,24
CRI;BGA;U;44;915,55;3821194,41
CRI;BGA;U;10;190,12;793496,23
CRI;BGA;U;98;1618,22;6753900,08
CRI;BGA;U;4;111,5;465363,09
CRI;BGA;U;21;239,54;999758,51
CRI;BGA;U;113;1583,47;6608865,4
CRI;BGA;U;30;371,58;1550848,58
CRI;BGA;U;6;54,68;228215,72
CRI;BGA;U;10;84,78;353842,89
CRI;BGA;U;100;3650;15265504,5
CRI;BOG;2U;131;917;4066060,53
CRI;BOG;2U;1257;8775,42;38849596,75
CRI;BOG;2U;1448;17204,64;76136006,29
CRI;BOG;2U;621;3726;16521419,34
CRI;BOG;2U;475;8484,98;37623164,96
CRI;BOG;2U;287;287;1265810,63
CHL;BGA;KG;100;68100;296629980
CHL;BGA;KG;5,93;5705,75;24853105,85
CHL;BGA;KG;40;20000;83446600
CHL;BGA;KG;30;15000;62544000
CHN;CTG;KG;399700;2170160,54;9212331492
USA;BGA;U;186;2945,7;12687188,81
USA;BGA;U;151;1396,75;6015830,18
USA;BGA;U;79;1283,75;5529136,92
USA;BGA;U;24;390;1679737,8
USA;BGA;M3;146,82;101745,76;424546040,3
USA;BOG;2U;1320;13200;58529988
USA;BOG;2U;1152;21312;94499326,08
USA;BOG;U;156;1200,8;4993178,56
USA;BOG;U;214;1990,2;8275669,54
USA;BOG;U;13;216,9;901915,74
USA;BOG;U;67;607,9;2527775,85
USA;BOG;U;26;206,05;856799,17
USA;BOG;U;84;628,6;2613850,8
USA;BOG;U;510;7268;30221870,26
USA;BOG;U;105;675;2806791,75
USA;BOG;U;17;258,06;1073067,67
USA;BOG;U;57;1191,3;4967244,48
USA;BOG;U;1074;18418,8;76781556,22
USA;BOG;U;123;1832,7;7641625,92
USA;BOG;U;218;3324,5;13861835,2
USA;BOG;U;105;808,5;3361912,78
USA;BOG;U;31;310;1292576
USA;BOG;U;175;2152,5;8975064
USA;BOG;U;5;37,5;156360
USA;BOG;U;374;3261,75;13598689,32
USA;BOG;U;129;1766,18;7344147,33
USA;BOG;U;5;50;208480
USA;BOG;U;185;2094,25;8708331,29
USA;BOG;U;260;5575;23182020,75
USA;BOG;U;31;337,9;1408907,84
USA;BOG;U;35;712;2960645,52
USA;BOG;U;150;1534,25;6379733,69
USA;BOG;U;5;35;145537,35
USA;BOG;U;353;3711,8;15476721,28
USA;BOG;U;952;16603,05;69038968,54
USA;BOG;U;2;7,6;31602,39
USA;BOG;U;102;281,7;1171367,75
GTM;BGA;U;23;168,15;741623,89
GTM;BGA;U;19;184,41;813338,46
GTM;BGA;U;39;495,66;2186103,47
GTM;BGA;U;18;257,91;1137509,47
GTM;BGA;U;27;497,37;2193645,41
GTM;BGA;U;23;401,5;1770811,73
GTM;BGA;U;43;754;3325509,46
GTM;BGA;U;42;581,77;2565890,76
GTM;BGA;U;30;348,22;1535820,82
GTM;BGA;U;40;399,74;1763049,27
HND;BGA;KG;18;360;1596272,4
HND;BGA;U;5;50;221704,5
HND;BGA;U;348;939,6;4166270,96
IND;CTG;KG;253848,84;5065346,32;21095445205
MEX;BOG;U;3255;15934,5;66059975,34
MEX;BOG;U;4440;21424;91715863,62
MEX;BOG;U;13188;42745,4;181021718
MEX;BOG;U;574;1950,6;8247836,98
PAN;BGA;M3;40,17;27332,48;114334576,6
PAN;BGA;U;193;5188,44;21873246,86
PAN;BGA;U;32;192;797276,16
PAN;BGA;U;30;240;996595,2
PAN;BGA;U;124;905,82;3901384,85
PAN;BGA;U;20;428;1777261,44
PAN;BGA;U;71;3739,5;15528198,96
PAN;BGA;U;132;1932,14;8321765,62
PAN;BGA;U;326;5169,06;22263244,79
PAN;BGA;U;32;441,6;1901980,03
PAN;BGA;U;113;1141,28;4915515,78
PAN;BGA;U;424;5704,7;24541126,19
PAN;BGA;U;71;779,94;3359217,17
PAN;BGA;U;12;667,2;2770534,65
PAN;BGA;U;34;713;2960718,24
PAN;BGA;U;522;4470,35;19253886,84
PAN;BGA;U;377;3424,88;14702964,71
PAN;BGA;U;60;669,6;2883980,59
PAN;BGA;U;120;1278;5504371,56
PAN;BGA;2U;1413;30671,17;129057727,3
PAN;BGA;2U;191;2006,9;8898775,22
PAN;BOG;U;81;1740;7225315,2
PAN;BOG;U;12;96;398638,08
PAN;BOG;2U;1912;31635;131363703,8
PER;BOG;2U;225;8325;34569396
PER;BOG;2U;48;1424;5913131,52
PER;BOG;2U;148;4546,25;18878212,2
PRI;BGA;U;437;6942,85;28967861,3
PRI;BGA;U;447;3280,14;13685826,51
PRI;BGA;U;746;5968;24900465,44
PRI;BGA;U;1;15;62584,95
PRI;BGA;U;2;30;125169,9
PRI;BGA;U;9;159;663400,47
PRI;BGA;U;1;15;62584,95
PRI;BGA;U;2;16;66757,28
PRI;BGA;U;2;14;58412,62
PRI;BGA;U;17;157,2;655890,27
PRI;BGA;U;376;4259;17769953,47
PRI;BGA;U;179;3280,6;13687745,79
PRI;BGA;U;9;56,25;234693,56
PRI;BGA;U;209;1306,25;5450106,06
PRI;BGA;2U;552;7010,4;29063155,48
PRI;BGA;2U;55;742,5;3097955,02
PRI;BOG;U;510;10082;42078840,12
SGP;CTG;KG;966693;19139034,97;79584126603
ARG;PEI;M3;29,03;25633,43;107309228
CRI;PEI;U;116;2394,67;9994538,39
CRI;PEI;U;12;279,36;1165953,65
CHL;BUN;U;24;65280;272456524,8
ECU;BUN;U;140;220800;916867581
ECU;BUN;U;773;836106;3470733540
ECU;BUN;U;328;385116;1621007160
ECU;BUN;U;14;101220;426049150,8
ECU;PEI;U;25000;2595;10827196,35
USA;PEI;U;611;15983,76;69622061,8
USA;PEI;U;515;13341,95;55402180,53
USA;PEI;M3;458,29;318577,95;1332174063
HTI;PEI;KG;257,82;4710;19635424,8
MEX;CTG;U;15;2491488,35;10428955650
MEX;CTG;U;3;451916,93;1891859844
MEX;CTG;U;32;4946650,52;21305322723
PAN;PEI;U;18;8400;34853112
PAN;PEI;U;2;1900;7883442
PAN;PEI;M3;49,01;34505;144173633,5
PER;BUN;U;52;119816;499584793,6
PER;IPI;U;2;458736,98;1912749712
PER;IPI;U;1;234450;1021217310
DEU;SMR;KG;16240;20881,02;87122506,17
DEU;SMR;KG;3504;13364,46;55760937,39
DEU;SMR;KG;2332,8;12339,3;51483631,56
DEU;SMR;KG;24000;46022,32;192663238,2
DEU;SMR;KG;2336;9053,14;37563107,42
DEU;SMR;KG;1166,4;6118,5;25386757,83
DEU;SMR;KG;19209;96299,62;396214193,5
DEU;SMR;KG;54166,5;101805,94;421886793,4
DEU;SMR;KG;21420;40895,41;168259665,9
DEU;SMR;KG;20370;72517,2;302662137
DEU;SMR;KG;955331;402325,2;1726656113
DEU;SMR;KG;251094;130211,25;541859523,1
DEU;SMR;KG;37000;62818;261444958,2
DEU;SMR;KG;3304669;1446859,05;6209026210
DEU;SMR;KG;18612;11799;49197110,4
DEU;SMR;KG;165427;87357,4;364245415
DEU;SMR;KG;541602;272945,06;1123002425
DEU;SMR;KG;9800;50277;213425865
DEU;SMR;KG;480121;250562,65;1059973420
DEU;SMR;KG;3887810;1682162,79;7148736663
DEU;SMR;KG;19591;12420;52055697,6
DEU;SMR;KG;21130;31906,3;141475405,8
DEU;SMR;KG;41740;69970,2;301870089
DEU;SMR;KG;15200;54568;228709767
DEU;SMR;KG;765757;237303,5;986757786,7
DEU;SMR;KG;260992;428780,8;1805849369
DEU;SMR;KG;64;32;133404,16
DEU;SMR;KG;65280;108192;452924169,6
ABW;SMR;KG;2537;1517,16;6440344,2
ABW;SMR;KG;1;2;8490
ABW;SMR;KG;150;52;220740
ABW;SMR;KG;405,1;788;3345060
ABW;SMR;L;6300;3200;13584000
ABW;SMR;L;2440;850;3608250
ABW;SMR;KG;750;451;1914495
ABW;SMR;KG;1;2;8490
ABW;SMR;U;4;17;72165
ABW;SMR;U;3;446;1893270
ABW;SMR;M2;12;183;776835
ABW;SMR;U;8;19;80655
ABW;SMR;U;1;5;21225
ABW;SMR;2U;63;6;25470
ABW;SMR;KG;30;62;263190
ABW;SMR;KG;2500;1400;5943000
ABW;SMR;KG;187,5;405;1719225
ABW;SMR;KG;16;467;1982415
ABW;SMR;U;3;534;2266830
ABW;SMR;U;73;3080;13074600
ABW;SMR;KG;1000;4166,67;17416597,26
ABW;SMR;KG;9,72;155,25;648941,89
ABW;SMR;KG;11,22;396,3;1656526,07
ABW;SMR;KG;240;105;438897,9
ABW;SMR;KG;1422;4957,29;20721373,05
ABW;SMR;U;1;0,63;2633,38
ABW;SMR;U;2;60,42;252554,39
ABW;SMR;U;1;1,25;5224,97
ABW;SMR;U;12;6,88;28758,26
ABW;SMR;U;66;4951,25;20696125,97
ABW;SMR;U;6;6,64;27755,06
ABW;SMR;U;3;156,25;653121,87
ABW;SMR;U;18;920;3845581,6
ABW;SMR;U;13;690;2884186,2
ABW;SMR;U;3;47,92;200304,64
ABW;SMR;U;3;25;104499,5
ABW;SMR;U;6;75;313498,5
ABW;SMR;U;2;2,08;8694,35
ABW;SMR;U;10;83,33;348317,73
ABW;SMR;U;1;47,92;200304,64
ABW;SMR;U;85;1200;5015975
ABW;SMR;U;17;1840;7691163,2
ABW;SMR;U;3;6,88;28758,26
ABW;SMR;U;9;225;940495,5
ABW;SMR;KG;2800;1322,22;5526853,15
ABW;SMR;M3;2050;1732;7239725,36
ARG;CTG;KG;65692;76920,34;320347063,2
ARG;CTG;KG;87486;98684,21;412498024,1
ARG;CTG;KG;388022;437430,24;1884020792
ARG;SMR;KG;64822;72989,57;323642322,4
ARG;SMR;KG;216510;244223,28;1020848426
AUS;SMR;KG;1826,2;19089;81723864,6
AUS;SMR;U;1147450;275440,8;1169319349
AUS;SMR;KG;2859;29673;127012237,4
AUS;SMR;U;600;6;25470
AUS;SMR;KG;19074;111896,49;468989520,6
BEL;SMR;KG;39763;25280;104011779,2
BEL;SMR;KG;58192;36496,86;150162315,8
BEL;SMR;KG;118752;141498,15;589936716,2
BEL;SMR;KG;2850;9325,2;39051407,63
BEL;SMR;KG;291,6;1543,05;6438113,8
BEL;SMR;KG;24000;47075,88;195751395
BEL;SMR;KG;1634;5555,6;23928080,31
BEL;SMR;KG;291,6;1543,05;6645947,21
BEL;SMR;KG;119424;150147,54;626055182,8
BEL;SMR;KG;14630;58360,55;244839146,9
BEL;SMR;KG;583,2;3086,1;12804784,39
BEL;SMR;KG;25803;25803;107916661
BEL;SMR;KG;69556;103276,08;430545584,4
BEL;SMR;KG;12160;46846,87;196348349,3
BEL;SMR;KG;21920;38751,24;160651790,7
BEL;SMR;KG;220158;1358065,15;5859398181
BEL;SMR;KG;24000;25773,66;107793951,4
BEL;SMR;KG;267168;1601812,86;6769564116
BEL;SMR;KG;21760;43584,69;182285556,5
BEL;SMR;KG;281206;1716052,41;7166056782
BEL;SMR;KG;517322;3227592,91;14152098896
BEL;SMR;KG;24000;16937,47;70538803,81
BEL;SMR;KG;134432;829897,48;3539082852
BEL;SMR;KG;45760;80598,34;337088855,3
BEL;SMR;KG;97320;207092,81;862633957,5
BEL;SMR;KG;7305;40264,78;167065819,9
BEL;SMR;KG;4864;14269,16;58965311,09
BEL;SMR;KG;12404,2;64469,99;266352884,6
BEL;SMR;KG;62822;454687,69;1901653967
BEL;SMR;KG;39182,4;25920;108076032
BEL;SMR;KG;100371;55958;233322476,8
BEL;SMR;KG;345277;150232,8;624699531,3
BEL;SMR;KG;200971;112043,4;488038641,7
BEL;SMR;KG;784296,37;319132,66;1340831443
BEL;SMR;KG;119409,4;70647,2;294752157,6
BEL;SMR;KG;5592824,22;2666761,45;11400824800
BEL;SMR;U;114;15593,83;65020033,56
BEL;SMR;U;20;1482,67;6182140,83
BEL;SMR;KG;2117751;1114654,9;4586124974
BEL;SMR;KG;77101;433301,33;1811190893
BEL;SMR;KG;80314;44776,2;186666604,7
BEL;SMR;KG;6093344;2699644,41;11546254240
BEL;SMR;KG;3169551;1853077,7;7718193014
BEL;SMR;KG;710351;313409,6;1335798987
BEL;SMR;KG;200919;112014;467508351,2
BEL;SMR;KG;1444275;850351;3622077448
BEL;SMR;KG;19250;108897,32;452817925
BEL;SMR;KG;80262;44746,8;185662527,6
BEL;SMR;KG;129600;57024;251503781,8
BEL;SMR;KG;263113;56042,38;233035984,9
BEL;SMR;KG;22344;24926,36;105812398,2
BEL;SMR;KG;22526;18924,31;78983635,67
BEL;SMR;KG;23760;29114,47;121513898,9
BOL;SMR;KG;18160;34695;144070293,6
BOL;SMR;KG;18160;34765;145536719,5
BRA;CTG;KG;64230;114650,55;476741063,5
BRA;SMR;KG;58831850;5765782,16;25429924559
BRA;SMR;KG;82240;132447,24;579258654,6
BRA;SMR;KG;98750;123226;519879552,8
BRA;SMR;KG;760;1200,8;4978180,57
BRA;SMR;KG;179850;271705,65;1135381993
BRA;SMR;U;60;48;212836,32
BRA;SMR;KG;8986894;8700391,82;36277153733
CMR;SMR;KG;194546;206218,76;861990292,4
CAN;SMR;U;38134;6322,34;27383348,15
CAN;SMR;U;720;172,8;766210,75
CAN;SMR;U;54152;9277,52;39958464,18
CAN;SMR;U;7308;1973,24;8498784,13
CAN;SMR;U;3080;1009,29;4451463,45
CAN;SMR;U;10560;3432;15136801,68
CAN;SMR;U;5100;1034,75;4563754,52
CAN;SMR;U;1280;384;1693628,16
CAN;SMR;KG;3105,36;8505;34992886,95
CAN;SMR;KG;980,64;3439,8;14152678,72
CAN;SMR;KG;10814,28;23362,2;96121202,05
CAN;SMR;KG;3922,56;11340;46657182,6
CAN;SMR;U;34120;9405,6;40968912,48
CAN;SMR;U;3325;664,5;2930770,6
CAN;SMR;KG;146696;115200;487704096
CAN;SMR;KG;108130;144461,68;602933935,3
CAN;SMR;KG;107580;143726,88;599867130
CAN;SMR;KG;108000;174960;734957679,6
CAN;SMR;KG;107940;141185,52;585804135,9
CAN;SMR;KG;108570;142009,56;595201828,6
CAN;SMR;KG;18337;14400;59698368
KOR;SMR;KG;169735000;16779850,97;69774144102
KOR;SMR;KG;164998000;20542793,29;88478221556
KOR;SMR;KG;335236000;31473285,74;1.31E+16
KOR;SMR;KG;330683;195501,1;846545600,2
KOR;SMR;KG;113400;75600;320118624
KOR;SMR;KG;56700;37800;157087224
KOR;SMR;KG;72800;43400;180217631
CRI;CTG;U;2;434;1890417,2
CRI;CTG;U;177;18979;82668728,2
CRI;CTG;U;4;376;1637780,8
CRI;CTG;U;22;1604;6986703,2
CHL;SMR;KG;146936790;15915580,8;68458875486
CHL;SMR;KG;68839130;6920074,13;28819755926
CHL;SMR;KG;78100430;18610155,35;82079904070
CHN;SMR;KG;166707000;35461253,7;1.56E+16
CHN;SMR;KG;165002000;46041676,78;1.92E+16
TWN;SMR;KG;76237000;11818018,76;49308674213
DNK;SMR;KG;1818;5098,98;21672637,39
DNK;SMR;KG;2;0,54;2325,79
DNK;SMR;KG;59551,2;36209,2;151076731,4
DNK;SMR;KG;59551,2;36209,2;151124889,7
DNK;SMR;KG;79531,2;48218,8;200068480,6
DNK;SMR;KG;59551,2;36209,2;150113204,6
DMA;CTG;KG;8297,4;11279,06;47273698,59
ESP;SMR;KG;23890;21569,56;90160329,4
ESP;SMR;KG;25803;25803;106163605,2
ESP;SMR;KG;1216;5567,28;23228529,36
ESP;SMR;KG;291,6;1654,47;6902994,81
ESP;SMR;KG;608;2606,98;11228314,99
ESP;SMR;KG;291,6;1607,44;6923276,22
ESP;SMR;KG;1824;6781,83;29209477,44
ESP;SMR;KG;291,6;1506,9;6490248,43
USA;SMR;KG;4836;14280;60618600
USA;SMR;KG;71081,88;242515,2;1068792012
USA;SMR;U;61224;12786,16;54397624,15
USA;SMR;U;457451;91073,34;387938199,8
USA;SMR;U;529588;100094,41;419396851,8
USA;SMR;U;43784;13183,4;55823238,77
USA;SMR;U;5800;2610;11241322,2
USA;SMR;U;32800;7305,6;30537261,88
USA;SMR;U;64102;23369,5;99985525,72
USA;SMR;U;433922;75147,93;319863940,6
USA;SMR;KG;2834,25;15122,4;63853582,38
USA;SMR;KG;978,48;3306,6;13829292,37
USA;SMR;KG;978,48;3549,6;14859690,48
USA;SMR;KG;21600;11100;46274568
USA;SMR;KG;489,24;1252,8;5244596,64
USA;SMR;KG;18851,24;46558,34;194229706,3
USA;SMR;KG;5295,6;16026,54;66774259,49
USA;SMR;KG;646,8;1736,07;7208995,95
USA;SMR;KG;43313,78;91467,98;381091274,4
USA;SMR;KG;122682,38;379061,71;1580216949
USA;SMR;KG;30047,74;100664,65;419812024
USA;SMR;KG;4712,4;11788,14;49137627,29
USA;SMR;KG;38;24;100423,56
USA;SMR;KG;62073;99180;418117754,4
USA;SMR;KG;41382;66120;281983947,6
USA;SMR;U;62280;13036,08;55308664,74
USA;SMR;U;526086;108002,6;456700741,6
USA;SMR;U;56448;10725,12;47556147,34
USA;SMR;U;894790;156180,3;659303832,4
USA;SMR;U;181902;47041,5;203241396
USA;SMR;U;56410;13174,82;56547860,2
USA;SMR;U;121835;45194,65;194171755,1
USA;SMR;U;349515;86565,14;366437377,6
USA;SMR;KG;1262,8;11543;48441283,58
USA;SMR;KG;1435,1;5016;20812286,88
USA;SMR;KG;64800;36744;155973447,4
USA;SMR;KG;717,55;1573,44;6528485,77
USA;SMR;KG;554,47;1359,66;5641474,07
USA;SMR;KG;6343,81;16259,94;68241978,45
USA;SMR;KG;45864;155937,6;679232998,1
USA;SMR;KG;7207,2;18100,3;78841286,74
USA;SMR;KG;6098,4;18244,22;79468173,47
USA;SMR;KG;554,4;1488;6481430,4
USA;SMR;KG;67015,33;140423,52;589723981
USA;SMR;KG;126692,89;366969,16;1566647288
USA;SMR;KG;1108,8;2773,68;12081595,34
USA;SMR;KG;26,4;16;69692,8
USA;SMR;KG;1;20;87116
USA;SMR;U;6460;10505,56;45760118,24
USA;SMR;U;349;351,4;1479091,79
USA;SMR;U;52;127,3;535823,52
USA;SMR;KG;22400;20650;91076618,5
USA;SMR;MIL;36789;14999,34;62467151,32
USA;SMR;U;980;1636,6;6830611,95
USA;SMR;U;2024;2974,16;12413132,62
USA;SMR;U;89202;125235,34;522378870,8
USA;SMR;U;5578;982,48;4106746,74
USA;SMR;KG;974;11374;47839474,76
USA;SMR;U;10570;968,58;4039805,79
USA;SMR;U;60;1799,85;7503358,66
USA;SMR;U;18683;40716,56;169742452,7
