COD_PAI4;COD_SAL;CODUNI2;CANTI;FOBDOL;FOBPES
PER;BOG;KG;296,83;8132,97;32566295,94
PER;BOG;KG;216,84;3397,68;13741950,73
PER;BOG;U;6120,00;5029,00;20690764,41
PER;BOG;U;45,00;1055,25;4226339,56
PER;BOG;U;4,00;47,30;187476,86
PER;BOG;U;157,00;1912,01;7578385,47
PER;BOG;U;6,00;75,44;299011,72
PER;BOG;U;371,00;4053,17;16065023,01
PER;BOG;U;45,00;1114,16;4416051,15
PER;BOG;U;15,00;447,86;1775124,46
PER;BOG;U;24,00;173,18;686411,05
PER;BOG;U;21,00;141,71;561677,50
PER;BOG;U;14,00;190,74;756011,34
PER;BOG;U;221,00;1786,61;7081353,79
PER;BOG;U;133,00;1117,14;4427862,58
PER;BOG;U;24,00;350,70;1390023,99
PER;BOG;2U;1189,00;7130,95;28346168,03
PER;BOG;2U;192,00;759,24;3009300,83
PER;BOG;2U;72,00;286,10;1133977,35
PER;BOG;U;14,00;821,63;3256588,01
PER;BOG;U;14,00;772,86;3063284,71
PER;BOG;U;133,00;2392,46;9482682,68
PER;BOG;U;98,00;1747,81;6927567,28
PER;BOG;U;40,00;649,84;2575686,32
PER;BOG;U;11,00;343,03;1359623,41
PER;BOG;U;102,00;1819,50;7490135,50
PER;BOG;U;7,00;129,50;533098,40
PER;BOG;U;786,00;14111,10;55930332,62
PER;BOG;U;24,00;289,82;1148721,85
PER;BOG;U;25,00;454,19;1800213,85
PER;BOG;U;16,00;229,18;908370,97
PER;BOG;U;2,00;26,00;107031,34
PER;BOG;U;88,00;1100,86;4363335,67
PER;BOG;U;44,00;211,25;837304,16
PER;BOG;U;22,00;108,29;429214,99
PER;BOG;U;14,00;150,64;597072,18
PER;BOG;U;36,00;257,68;1021332,70
PER;BOG;U;2,00;22,16;87832,71
PER;BOG;U;16,00;89,46;354580,97
PER;BOG;U;2,00;32,00;131730,88
PER;BOG;U;7,00;37,72;149505,86
PER;BOG;U;6,00;62,30;246930,41
PER;BOG;U;1,00;5075,00;20605261,25
PER;BOG;U;9255,00;25185,96;103680271,07
PER;BOG;U;12,00;12590,00;51827868,10
PER;BOG;U;1,00;1,00;4116,59
PER;BOG;U;2,00;20,51;81292,82
PER;BOG;KG;1440,00;7574,40;30996944,34
PER;BOG;KG;490,00;8126,36;33434201,68
PER;BOG;U;16,00;154,00;613023,18
PER;BOG;U;4,00;49,00;195052,83
PER;BOG;U;86,00;1118,60;4452777,46
PER;BOG;U;28,00;401,10;1596646,73
PER;BOG;U;15,00;122,50;487632,07
PER;BOG;U;6,00;48,30;192266,36
PER;BOG;U;53,00;461,22;1835964,61
PER;BOG;U;1195,00;22166,00;88235531,22
PER;BOG;KG;115,00;730,00;2931539,70
PER;BOG;2U;12,00;2,10;8347,68
PER;BOG;KG;63,00;4516,65;18593196,22
PER;BOG;KG;451,31;3608,60;14767582,03
PER;BOG;KG;56,30;2870,60;11747442,49
PER;BOG;KG;8,74;307,91;1260069,33
PER;BOG;KG;329,91;2375,37;9720797,91
PER;BOG;KG;64,63;1469,04;6011796,46
PER;BOG;KG;76,55;4885,92;19994796,99
PER;BOG;KG;7,79;512,60;2097728,35
PER;BOG;KG;180,63;1959,31;8018143,09
PER;BOG;U;1,00;3100,00;12576514,00
PER;BOG;U;61,00;1744,28;7076439,30
PER;BOG;KG;93,00;6335,40;25926547,48
PER;BOG;U;50000,00;1305,00;5268532,95
PER;BOG;U;250,00;977,32;3942342,73
PER;BOG;U;320,00;503,78;2032162,87
PER;BOG;U;1,00;6500,00;26370110,00
PER;BOG;U;8,00;2909,04;11606749,60
PER;BOG;U;20,00;441,60;1761935,42
PER;BOG;U;100,00;4078,00;16270771,42
PER;BOG;U;23,00;675,97;2697045,94
PER;BOG;U;30,00;592,50;2364009,82
PER;BOG;U;462,00;5416,94;21612994,73
PER;BOG;U;110,00;2609,20;10410420,98
PER;BOG;U;12,00;4426,44;17661008,69
PER;BOG;U;35,00;672,35;2682602,54
PER;BOG;U;1530,00;2516,94;10042313,72
PER;BOG;U;1,00;7780,00;31041344,20
PER;BOG;U;27,00;2781,54;11098038,63
PER;BOG;U;2,00;19822,48;79089514,72
PER;BOG;U;1,00;24720,61;98632514,63
PER;BOG;U;1,00;4130,84;16481597,20
PER;BOG;U;1,00;19266,77;76872292,95
PER;BOG;KG;2160,23;30119,34;121286609,78
PER;BOG;KG;422,52;20838,34;84328569,62
PER;BOG;KG;399,66;14106,31;56612407,40
PER;BOG;KG;8,07;258,23;1056762,37
PER;BOG;KG;2700,61;25795,49;103771132,09
PER;BOG;KG;167,63;3688,78;15095705,05
PER;BOG;KG;4559,51;664308,02;2680565226,81
PER;BOG;KG;612,20;13617,34;54816612,83
PER;BOG;KG;214,12;14033,60;56822696,82
PER;BOG;KG;604,12;11298,14;45504516,23
PER;BOG;KG;303,61;826,68;3287574,09
PER;BOG;KG;6,41;349,43;1413273,12
PER;BOG;KG;228,44;1018,47;4131941,70
PER;BOG;KG;14,78;359,57;1466125,10
PER;BOG;KG;114,81;4234,79;17088740,04
PER;BOG;U;10222,00;1366,74;5576382,58
PER;BOG;KG;425,67;36977,77;149218820,94
PER;BOG;U;7500,00;1536,34;6153133,88
PER;BOG;U;2016,00;362,88;1453356,17
PER;BOG;U;2200,00;396,00;1574828,64
PER;BOG;U;120,00;86,40;343598,97
PER;BOG;U;60,00;39,00;155096,76
PER;BOG;KG;66,59;810,02;3260768,74
PER;BOG;KG;25,74;215,51;881938,03
PER;BOG;U;3050,00;768,00;3142909,44
PER;BOG;KG;1,00;1204,51;4871652,74
PER;BOG;KG;5,00;143,76;571458,93
PER;BOG;KG;2,00;7,52;30414,71
PER;BOG;KG;1,00;14,85;59056,07
PER;BOG;KG;12,00;352,80;1412985,16
PER;BOG;KG;4,00;131,55;532055,29
PER;BOG;KG;12,00;1717,97;6880572,92
PER;BOG;KG;1500,00;84595,02;341241929,52
PER;BOG;KG;150,00;587,31;2335637,90
PER;BOG;KG;700,00;12193,00;50193581,87
PER;BOG;KG;75,00;445,87;1774861,33
PER;BOG;KG;71,00;181,14;724068,66
PER;BOG;KG;580,83;154285,53;635130269,94
PER;BOG;KG;2160,00;14408,00;57486335,12
PER;BOG;KG;2,00;132,84;532032,17
PER;BOG;KG;60,00;960,00;3882729,60
PER;BOG;KG;169,07;16314,27;65808991,75
PER;BOG;KG;28,72;1561,08;6383793,42
PER;BOG;KG;26,54;654,81;2675496,54
PER;BOG;KG;55,76;4617,68;18752706,50
PER;BOG;KG;1000,00;3034,52;12067800,51
PER;BOG;KG;4,00;21,44;85345,56
PER;BOG;KG;500,00;6119,80;24326755,78
PER;BOG;KG;10,00;465,12;1859169,97
PER;BOG;KG;40,00;1068,76;4254380,86
PER;BOG;KG;200,00;3607,80;14347643,35
PER;BOG;KG;0,18;46,60;185499,22
PER;BOG;KG;241,77;1169,29;4662241,20
PER;BOG;U;1,00;7741,60;30816754,87
PER;BOG;U;1,00;53,20;211771,64
PER;BOG;U;1,00;250,00;995167,50
PER;BOG;U;3,00;95,94;381905,47
PER;BOG;U;43,00;2923,81;12029402,24
PER;BOG;U;5,00;206,60;822406,42
PER;BOG;U;1165,00;9720,05;39991104,51
PER;BOG;U;200,00;4156,00;17098989,24
PER;BOG;U;30,00;2658,00;10580620,86
PER;BOG;U;150,00;1068,18;4278124,99
PER;BOG;U;5000,00;287,18;1150173,13
PER;BOG;U;9068,00;1794,21;7185918,70
PER;BOG;KG;3000,00;4600,00;18824718,00
PER;BOG;KG;1,00;82,61;335143,81
PER;BOG;KG;102,00;5622,54;22381476,30
PER;BOG;KG;1,00;118,59;481112,51
PER;BOG;KG;170,00;2618,00;10595333,98
PER;BOG;KG;500,10;861,17;3493715,01
PER;BOG;KG;40,00;640,00;2563238,40
PER;BOG;KG;147,35;2192,20;8981811,85
PER;BOG;KG;486,80;23776,99;95308092,20
PER;BOG;KG;1072,70;30795,27;122742492,73
PER;BOG;KG;15,99;447,56;1773935,38
PER;BOG;KG;1837,02;22468,75;90350846,86
PER;BOG;KG;936,00;127899,41;526215263,56
PER;BOG;KG;71,09;1593,12;6519572,76
PER;BOG;KG;30,08;1683,79;6889796,19
PER;BOG;KG;127,89;2642,13;10605038,09
PER;BOG;KG;264,22;1130,33;4615183,38
PER;BOG;KG;925,83;4358,82;17933449,53
PER;BOG;KG;12,36;240,12;979074,89
PER;BOG;U;22097,00;2575,27;10311290,63
PER;BOG;KG;31,36;538,45;2144293,17
PER;BOG;U;5000,00;983,95;3929567,45
PER;BOG;KG;1,00;25,68;104708,65
PER;BOG;KG;200,00;5698,50;23464770,43
PER;BOG;KG;1175,00;30234,75;124497932,41
PER;BOG;KG;66,24;8306,07;34201987,49
PER;BOG;KG;113,59;10099,63;41587347,44
PER;BOG;KG;4,00;21,44;87739,55
PER;BOG;KG;130,00;663,39;2704932,92
PER;BOG;KG;10,25;275,23;1094545,67
PER;BOG;U;1190,00;5720,99;23335902,34
PER;BOG;U;1633,00;6928,27;28528606,66
PER;BOG;U;650,00;4207,03;17323329,50
PER;BOG;U;7000,00;1205,89;4795631,58
PER;BOG;U;2200,00;2440,07;9699497,85
PER;BOG;U;2,00;70334,96;287833866,85
PER;BOG;U;116,00;961,10;3887178,56
PER;BOG;KG;7000,00;10578,00;43288666,74
PER;BOG;KG;300,00;722,67;2872678,29
PER;BOG;KG;100,00;237,58;944401,88
PER;BOG;KG;30,00;1177,79;4681821,25
PER;BOG;KG;29,00;4961,82;19723681,06
PER;BOG;KG;10,00;605,76;2407950,51
PER;BOG;KG;3,00;114,03;453279,51
PER;BOG;U;5,00;1686,65;6902328,39
PER;BOG;KG;47,49;1121,12;4525394,78
PER;BOG;KG;270,81;11660,06;46435422,56
PER;BOG;KG;428,82;11347,65;44981094,02
PER;BOG;KG;1482,03;18709,69;74424554,49
PER;BOG;KG;123,18;2716,72;10916155,29
PER;BOG;KG;159,18;9616,37;39115307,15
PER;BOG;KG;37,86;1098,02;4440952,87
PER;BOG;KG;431,02;7936,29;31579621,59
PER;BOG;KG;305,12;826,68;3276604,04
PER;BOG;KG;128,35;544,64;2158718,76
PER;BOG;U;65000,00;494,93;1974716,25
PER;BOG;KG;314,31;10136,22;40348946,86
PER;BOG;KG;303,69;13160,60;52388005,59
PER;BOG;KG;476,10;21107,90;83980035,73
PER;BOG;KG;8,42;93,55;370249,38
PER;BOG;KG;34,25;964,86;3902385,91
PER;BOG;KG;55,58;2430,00;9673028,10
PER;BOG;KG;20,00;1293,00;5220086,67
PER;BOG;KG;0,44;24,36;99689,15
PER;BOG;KG;28,68;2864,12;11403471,99
PER;BOG;KG;8,19;209,40;835482,96
PER;BOG;KG;88,48;7080,42;28402576,83
PER;BOG;U;2,00;5,84;23899,20
PER;BOG;U;4,00;15,14;61957,87
PER;BOG;U;10089,00;2179,61;8799499,69
PER;BOG;U;5000,00;1439,00;5925384,69
PER;BOG;U;12,00;148,30;606892,53
PER;BOG;U;5,00;24,35;99648,23
PER;BOG;U;129,00;1324,23;5419186,15
PER;BOG;U;3,00;18,22;74562,25
PER;BOG;U;2000,00;604,60;2474222,71
PER;BOG;U;2800,00;648,60;2654285,23
PER;BOG;KG;3,40;9,60;39286,36
PER;BOG;KG;0,19;13,24;54182,44
PER;BOG;KG;0,64;33,43;136806,59
PER;BOG;KG;0,21;13,88;56801,54
PER;BOG;U;18,00;1292,14;5287863,28
PER;BOG;U;156,00;1646,19;6736752,72
PER;BOG;U;26,00;343,04;1403832,88
PER;BOG;U;35,00;330,44;1352269,52
PER;BOG;U;12,00;118,84;486332,49
PER;BOG;U;118,00;849,98;3478398,65
PER;BOG;U;58,00;506,54;2072928,83
PER;BOG;U;26,00;320,84;1312983,15
PER;BOG;2U;30,00;114,74;469553,94
PER;BOG;2U;12,00;55,04;225241,84
PER;BOG;U;77,00;9742,28;39868624,71
PER;BOG;U;28,00;2275,08;9310378,13
PER;BOG;U;40,00;1490,06;6097817,23
PER;BOG;U;14,00;1406,84;5757253,53
PER;BOG;U;58,00;2512,22;10280833,27
PER;BOG;U;72,00;1170,97;4791995,66
PER;BOG;U;105,00;1793,99;7341599,09
PER;BOG;U;56,00;1250,04;5115576,19
PER;BOG;U;14,00;268,66;1099445,37
PER;BOG;U;9,00;280,04;1146016,09
PER;BOG;U;9,00;227,17;929654,60
PER;BOG;U;61,00;1121,43;4589261,63
PER;BOG;U;169,00;3776,96;15456566,71
PER;BOG;U;51,00;777,24;3180722,56
PER;BOG;U;53,00;1701,69;6963877,02
PER;BOG;U;16,00;181,88;744312,98
PER;BOG;U;6,00;32,14;131527,48
PER;BOG;U;2,00;11,66;47716,56
PER;BOG;U;8,00;64,44;263709,74
PER;BOG;U;100,00;100,60;411688,39
PER;BOG;2U;10,00;153,60;628581,88
PER;BOG;2U;15,00;591,44;2420367,65
PER;BOG;2U;116,00;3840,33;15715897,65
PER;BOG;U;16,00;131,10;536504,46
PER;BOG;KG;2,70;125,88;515142,50
PER;BOG;KG;26,55;151,62;607247,18
PER;BOG;U;2,00;7,08;28973,69
PER;BOG;U;10,00;12,00;49107,96
PER;BOG;U;6,00;1816,16;7273829,75
PER;BOG;KG;0,20;13,66;55901,22
PER;BOG;U;11,00;14,68;60075,39
PER;BOG;U;2,00;28,56;116876,94
PER;BOG;U;2,00;80,36;330809,17
PER;BOG;U;1,00;67,75;278898,97
PER;BOG;U;40,00;15,40;63021,88
PER;BOG;KG;426,86;6122,23;24963025,49
PER;BOG;KG;25,04;1007,92;4109733,32
PER;BOG;KG;31,41;841,53;3431288,08
PER;BOG;KG;536,80;5432,94;22152486,87
PER;BOG;KG;260,93;8246,70;32781374,70
PER;BOG;KG;417,25;19500,00;77514255,00
PER;BOG;KG;161,40;13821,60;54942103,94
PER;BOG;KG;2781,06;69295,51;281541803,84
PER;BOG;U;2128,00;711,17;2830933,08
PER;BOG;U;6,00;113,76;452206,23
PER;BOG;U;485,00;2193,49;8719320,16
PER;BOG;U;444,00;72,00;285377,04
PER;BOG;U;22,00;39,82;162956,58
PER;BOG;U;264,00;330,14;1324161,88
PER;BOG;M2;1441,60;20831,12;85247817,30
PER;BOG;KG;378,95;4168,38;16694611,99
PER;BOG;KG;340,44;6453,72;26140845,05
PER;BOG;KG;123,73;3034,23;12302742,51
PER;BOG;KG;153,60;10164,45;41696873,01
PER;BOG;KG;0,80;2,63;10617,80
PER;BOG;KG;0,50;4,25;17158,05
PER;BOG;KG;0,38;4,62;18651,81
PER;BOG;M3;2096,13;1734641,97;6972184690,31
PER;BOG;U;12,00;22331,26;90377065,65
PER;BOG;U;6,00;8772,92;35504972,25
PER;BOG;KG;252,00;5352,18;21730653,62
PER;BOG;U;150,00;5300,00;21067977,00
PER;IPI;KG;5192,99;38006,90;154313715,00
PER;IPI;KG;797,37;38169,99;154975884,87
PER;IPI;KG;566,03;14427,92;58579519,38
PER;IPI;KG;1284,91;34968,13;141975852,99
PER;IPI;KG;95,19;2736,65;11111209,47
