DESTINO;ORIGEN;UNIDAD DE MEDIDA;CANTIDAD;FOBDOL;FOBPES
ARG;BOG;U;19,00;3600,88;14276941,30
ARG;BOG;U;14,00;516,06;2039004,66
ARG;BOG;U;384,00;25086,45;102098140,16
ARG;BOG;U;5,00;141,75;562943,11
ARG;BOG;U;1,00;136,09;541665,41
ARG;BOG;U;117,00;11393,37;46465377,87
ARG;BOG;U;39,00;3595,53;14310928,50
ARG;BOG;U;89,00;6595,79;26060625,86
ARG;BOG;U;9,00;666,99;2654753,59
ARG;BOG;U;630,00;704,50;2943105,11
ARG;BOG;U;1,00;64201,00;251891981,49
ARG;BOG;KG;562,68;2079,33;8298917,92
ARG;BOG;U;3,00;3263,28;12891848,70
ARG;BOG;U;42,00;336,00;1318292,64
ARG;BOG;U;150,00;582,00;2283471,18
ARG;BOG;M3;2560,40;1789166,99;7290388572,70
AUS;BOG;U;7260,00;1379,40;5489071,50
AUS;BOG;U;16400,00;4592,00;18392042,48
AUS;BOG;U;51256,00;6088,96;24235278,59
AUS;BOG;U;21600,00;2160,00;8832888,00
AUS;BOG;U;3180,00;2462,25;9796874,16
AUS;BOG;KG;60,00;73607,45;308412271,20
AUS;BOG;KG;10,00;16980,61;71148076,67
AUS;BOG;U;1440,00;744,00;3042439,20
AUS;BOG;KG;227,80;13677,35;57138223,81
AUS;BOG;U;2950,00;1003,00;3983294,14
AUS;BOG;U;7750,00;3649,00;15302409,91
AUS;BOG;U;303240,00;69010,20;274674398,04
AUS;BOG;U;178890,00;35536,80;146192402,69
AUS;BOG;U;3268,00;6164,08;25285857,48
AUS;BOG;U;2224,00;2784,00;11630382,72
AUS;BOG;U;38,00;1062,88;4229018,83
AUS;BOG;U;80,00;1332,84;5584546,28
AUS;BOG;U;451,00;4373,58;18127795,96
AUS;BOG;U;860,00;17794,72;73192836,77
AUS;BOG;U;186,00;3867,19;15705511,43
AUS;BOG;U;262,00;5631,80;23384933,59
AUS;BOG;U;1371,00;24318,11;101852905,44
AUS;BOG;U;4375,00;65950,38;269430794,83
AUS;BOG;U;100,00;2685,00;10926312,15
AUS;BOG;U;500,00;0,50;2094,98
AUS;BOG;KG;3,40;1,60;6684,12
AUS;BOG;MIL;0,03;0,03;125,69
AUS;BOG;MIL;0,24;0,24;1002,61
AUS;BOG;KG;96,50;2462,76;9780555,80
AUS;BOG;U;1,00;818,13;3232513,44
AUS;BOG;U;1,00;315,26;1245623,78
AUS;BOG;U;1,00;336,51;1329584,66
AUS;BOG;U;6950,00;2505,00;10504942,95
AUS;BOG;U;13950,00;2919,00;12241089,21
AUS;BOG;U;1000,00;180,00;707767,20
AUS;BOG;U;13250,00;4859,45;19871748,88
AUS;BOG;U;8850,00;2212,50;9278317,87
AUS;BOG;U;28400,00;5396,00;22628611,64
AUS;BOG;KG;30,00;105000,00;438645900,00
AUS;BOG;U;7,00;3120,00;12758616,00
AUS;BOG;C/T;7,45;5300,00;21095060,00
AUS;BOG;U;1,00;1931,00;7592769,24
AUS;BOG;U;51875,00;12471,00;50001825,90
AUS;BOG;U;360,00;500,40;1987278,55
AUS;BOG;U;1210,00;2102,80;8351017,86
AUS;BOG;U;2055,00;3288,00;13057897,44
AUS;BOG;U;20,00;35,20;139792,57
AUS;BOG;U;25,00;91,50;363381,27
AUS;BOG;U;31600,00;4572,00;18157149,36
AUS;BOG;U;2200,00;462,00;1834777,56
AUS;BOG;U;225,00;452,25;1796056,60
AUS;BOG;U;7500,00;1800,00;7062282,00
AUS;BOG;U;330110,00;94754,08;371766685,33
AUS;BOG;U;160404,00;34449,88;139993467,36
AUS;BOG;U;46000,00;9215,00;38085111,25
AUS;BOG;U;588,00;3981,80;16540636,10
AUS;BOG;U;5650,00;1363,00;5412990,94
AUS;BOG;U;3000,00;450,00;1787121,00
AUS;BOG;U;385,00;584,50;2321271,61
AUS;BOG;U;435,00;247,50;982916,55
AUS;BOG;U;140,00;133,00;549034,64
AUS;BOG;U;1200,00;162,00;639993,96
AUS;BOG;U;4900,00;1781,00;6987735,69
AUS;BOG;U;10500,00;3285,00;13775943,15
AUS;BOG;KG;35,00;288,00;1149451,20
AUS;BOG;KG;30,00;109325,70;456716857,80
AUS;BOG;U;3600,00;1353,00;5532822,90
AUS;BOG;U;2575,00;1440,50;5890636,65
AUS;BOG;KG;70,00;260578,00;1022375177,22
AUT;BOG;U;1,00;50,00;198569,00
AUT;BOG;U;20,00;9473,40;39112542,37
AUT;BOG;U;36480,00;5846,40;23907683,52
AUT;BOG;U;156000,00;22855,04;90651092,74
AUT;BOG;U;80,00;16,00;62912,64
AUT;BOG;U;30330,00;5508,80;21660821,94
AUT;BOG;U;51360,00;7833,60;32822470,65
AUT;BOG;U;116440,00;17220,00;72151111,19
AZE;BOG;U;1640,00;1251,06;4942412,61
AZE;BOG;U;1096,00;1034,08;4066043,92
AZE;BOG;U;4900,00;647,71;2578015,34
AZE;BOG;U;73700,00;10208,80;40633065,76
BHS;BOG;U;8,00;873,60;3453897,60
BHS;BOG;U;106,00;7395,64;29288211,96
BHS;BOG;U;1357,00;17236,76;68077944,31
